id,cites,cited_by,reference
15288,,,
15290,,,
15292,,,
15293,,,
15300,,,
15301,,,
15304,,,
15305,,,
15307,,,
15308,13.0,28.0,"['Aizenman, J. (2009). Hoarding Jnternational Reserves versus a Pigovian Tax scheme: cost/benefit analysis, manuscript, UCSC.', '________ and J. Lee. (2007). Jnternational Reserves: Precautionary versus Mercantilist Views, Theory and Evidence, with Jaewoo Lee. Open Economies Review, 18: 2, pp. 19 1-2 14.', '________ and J. Lee. (2008). Financial versus monetary mercantilism -- long-run view of large international reserves hoarding, (with J. Lee), The World Economy, 31: 5, pp. 593-611.', 'Calvo, G. A. (1998). Capital flows and capital-market crises: the simple economics of sudden stops. Journal of Applied Economics 1, pp. 35-54.', '____________ and C. M. Reinhart. (2002) Fear Of Floating, Quarterly Journal of Economics, 107: 2, pp. 379-408.', 'Cowan K. & J. De Gregorio. (2005). Jnternational Borrowing, Capital Controls and the Exchange Rate: Lessons from Chile, NBER Working paper 11382, National Bureau of Economic Research, Cambridge, MA.', ""Cheung Y W. and X. Qian. (2009) Hoarding of Jnternational Reserves: Mrs Machlup's Wardrobe and the Joneses Review of International Economics, 17: 4, pp. 777-80 1."", 'Edwards, S. (1983). The demand for international reserves and exchange rate adjustments: the case of LDCs, 1964-1972. Economica 50, 269-80.', '__________ (2000) Capital Flows, Real Exchange Rates and Capital Controls: Some Latin American Experiences, in, S. Edwards (Ed.), Capital Flows and the Emerging Economies, Chicago and London: University of Chicago Press, 2000, 197-25 3.', 'Frenkel, J. (1983). Jnternational liquidity and monetary control. Jn International Money and Credit: The Policy Roles, ed. G. von Furstenberg. Washington, DC: Jnternational Monetary Fund.', ""Park, Y. C. (2009) Reform of the Global Regulatory System: Perspectives of East Asia's Emerging Economies, presented that the ABCDE World Bank conference, Seoul, June 2009."", 'Rajan R. S., R. Siregar and G. Bird. (2005) The Precautionary Demand for Reserve Holdings in Asia: Examining the Case for a Regional Reserve Pool, Asia - Pacific Journal of Economics and Business, 5(12), pp.21 - 39.', 'Rodrik, D. (2006) The Social Cost of Foreign Exchange Reserves. International Economic Journal 20, 3 (September 2006).']"
15309,,,
15310,,,
15312,,,
15313,,,
15316,20.0,3.0,"['Acemoglu, Daron, and Joshua Linn, Market Size and Innovation: Theory and Evidence from the Pharmaceutical Market, Quarterly Journal of Economics, 119 (2004), 1049-1090.', 'Agency for Healthcare Research and Quality, Excellence Centers To Eliminate Ethnic/Racial Disparities (EXCEED): Program Brief Agency for Healthcare Research and Quality, Rockville, MD. 2001, (accessed July 9, 2009 at 1it~Z~g~chI~m). AHRQ Publication No. 01-P021.', 'Agency for Healthcare Research and Quality. 2007 National Healthcare Disparities Report. Rockville, MD: U.S. Department of Health and Human Services, Agency for Healthcare Research and Quality; February 2008. AHRQ Pub. No. 08-0041.', 'Aghion, Philippe and Peter Howitt, A Model of Growth through Creative Destruction, Econometrica, 60 (1992), 323-35 1.', 'Berman, Susan K, Milenko J. Tanasijevic, Juan G. Alvarez, Jack Ludmir, E. Lieberman and D. K. Richardson, Racial Differences in Predictive Value of the TDx FLM S/A Assay, American Journal of Obstetrics and Gynecology, 175 (1996), 73-77.', 'Bhattacharya, Jay, and Mikko Packalen, Is Medicine an Ivory Tower? Induced Innovation, Technological Opportunity, and For-Profit Vs. Non-Profit Innovation, NBER Working Paper No. 13862, March 2008.', 'Blondel, Beatrice, and Monique Kaminski, Trends in the Occurrence, Determinants, and Consequences of Multiple Births, Seminars in Perinataology, 26 (2002), 239-249.', 'Centers for Disease Control and Prevention, Racial/Ethnic Disparities in Infant Mortality --- United States, 1995-2002, Morbidity and Mortality Weekly Report, 54 (2005), 553-56.', 'Cutler, David M., Your Money or Your Life, (New York: Oxford University Press.) Cutler, David M. and Ellen Meara, The Technology of Birth: Is It Worth It? in Alan Garber, ed., Frontiers in Health Policy Research, Volume 3. (Cambridge, MA: MIT Press, 2000, 33-67.) Cutler, David M., Allison B. Rosen, and Sandeep Vijan, The Value of Medical Spending in the United States, 1960-2000, The New England Journal of Medicine, 355 (2006), 920-927. Grossman, Gene and Elhanan Helpman, Innovation and Growth in the Global Economy.', '(Cambridge, MA: Harvard University Press, 1991.) Howell, Elizabeth A., Racial Disparities in Infant Mortality: A Quality of Care Perspective, Mount Sinai Journal of Medicine: A Journal of Translational and Personalized Medicine, 75 (2008), 31-35.', 'Hulsey Thomas C., Greg R. Alexander, Pierre Y. Robillard, David J. Annibale, and Andrea Keenan, Hyaline Membrane Disease: the Role of Ethnicity and Maternal Risk Characteristics. American Journal of Obstetrics and Gynecology, 168 (1993), 572-576.', 'Kremer, Michael, Pharmaceuticals and the Developing World, Journal of Economic Perspectives, 16 (2002), 67-90.', 'Lichtenberg, Frank, The Allocation of Publicly Funded Biomedical Research, in Ernst Berndt and David Cutler, eds., Medical Care Output and Productivity. (Chicago: University of Chicago Press, 2001.) Jorgenson, Dale W. and Kevin.J. Stiroh, Raising the Speed Limit: U.S. Economic Growth in the Information Age, Brookings Papers on Economic Activity, 2000 (2000), 125-212. National Center for Health Statistics, Linked Birth Infant Death Data, Various Years.', '(Hyattsville, MD.) Newell, Richard, Adam Jaffee, and Robert Stavins, The Induced Innovation Hypotehsis and Energy-Saving Technological Change, Quarterly Journal of Economics, 114 (1999), 907-940.', 'Newhouse, Joseph P., Medical Care Costs: How Much Welfare Loss? Journal of Economic Perspectives, 6 (1992), 3-21.', 'Popp, David, Induced Innovation and Energy Prices, American Economic Review, 92 (2002), 160-180.', 'Richardson, Douglas K. and John S. Torday, Racial Differences in Predictive Value of the Lecithin-sphingomyelin Ratio, American Journal of Obstetrics and Gynecology, 170 (1994) 1273-1278.', 'Romer, Paul M., Endogenous Technological Change, Journal of Political Economy, 98 (1990), S71-S102.', 'Schmookler, Jacob, Invention and Economic Growth. (Cambridge, MA: Harvard University Press, 1966.) Soll, Roger, Synthetic Surfactant for Respiratory Distress Syndrome in Preterm Infants, Cochrane Database of Systematic Reviews, 1998, Issue 3.', 'Weisbrod, Burton, The Health Care Quadrilemma: An Essay on Technological Change, Insurance, Quality of Care and Cost Containment, Journal of Economic Literature, 29 (1991), 523-552.']"
15320,,,
15323,,,
15326,,,
15327,,,
15329,,,
15332,,,
15334,,,
15336,,,
15337,,,
15339,,,
15341,,,
15342,,,
15343,,,
15349,,,
15350,,,
15351,,,
15352,,,
15353,,,
15358,,,
15362,,,
15364,,,
15365,,,
15366,,,
15367,,,
15369,,,
15372,,,
15373,,,
15376,,,
15377,,,
15379,,,
15380,,,
15381,,,
15382,,,
15386,,,
15387,50.0,68.0,"[""Abraham, Katharine and Melissa Clark (2006). Financial Aid and Students' College Decisions: Evidence from the District of Columbia Tuition Assistance Grant Program. Journal of Human Resources, Summer 2006, pp. 578-6 10."", 'Angrist, Joshua D. (1993). The Effect of Veterans Benefits on Education and Earnings. Industrial and Labor Relations Review 46:4, 637-52.', 'Angrist, Joshua D. and Alan B. Krueger (1991). Does Compulsory School Attendance Affect Schooling and Earnings? Quarterly Journal of Economics 106(4): 979-1014.', 'Angrist, Joshua D., Daniel Lang and Philip Oreopoulos (2009). Incentives and Services for College Achievement: Evidence from a Randomized Trial. American Economic Journal: Applied Economics 1(1): 136-163.', ""Avery, Christopher, Caroline Hoxby, Clement Jackson, Kaitlin Burek, Glenn Poppe and Mridula Raman (2006). Cost Should Be No Barrier: An Evaluation of the First Year of Harvard's Financial Aid Initiative. NBER Working Paper 12029."", 'Avery, Christopher and Thomas J. Kane (2004). Student Perceptions of College Opportunities: The Boston COACH Program, in Caroline Hoxby, ed., College Choices: The Economics of Where to Go, When to Go, and How To Pay for It. Chicago: University of Chicago Press.', 'Bettinger, Eric (2004). How Financial Aid Affects Persistence, in Caroline Hoxby, ed., College Choices: The Economics of Where to Go, When to Go, and How To Pay for It. Chicago: University of Chicago Press.', 'Bettinger, Eric, Bridget Teny Long, Philip Oreopoulos and Lisa Sanbonmatsu (2009). The Role of Information and Simplification in College Decisions: Results from the H&R Block FAFSA Experiment. Working Paper.', 'Bloom, Dan and Colleen Sommo (2005). Building Learning Communities: Early Results from the Opening Doors Demonstration at Kingsborough Community College. MDRC, New York, NY.', 'Bok, Derek and William G. Bowen (2000). The Shape of the River: Long-Term Consequences of Considering Race in College and University Admissions. Princeton University Press, Princeton NJ.', 'Bound, John and Sarah Turner (2002). Going to War and Going to College: Did World War II and the G.I. Bill Increase Educational Attainment for Returning Veterans? Journal of Labor Economics 20 (4): 784-8 15.', 'Brock, Thomas and Lashawn Richburg-Hayes (2006). Paying for Persistence: Early Results of a Louisiana Scholarship Program for Low-Income Parents Attending Community College. Manpower Development Research Corp., New York NY.', ""Bugler, Daniel T. and Gary T. Henry (1998). An Evaluation of Georgia's HOPE Scholarship Program: Impact on College Attendance and Performance. Council for School Performance, Georgia State University."", 'College Board (2005). Education Pays 2005. The College Board, New York, NY.', ""Cornwell, Christopher, David Mustard and Deepa Sridhar (2006). The Enrollment Effects of Merit-Based Financial Aid: Evidence from Georgia's HOPE Scholarship. Journal of Labor Economics 24, 761-786."", 'DesJardins, Stephen L. and Brian P. McCall (2007). The Impact of the Gates Millenium Scholars Program on Selected Outcomes of Low-Income Minority Students: A Regression Discontinuity Analysis. Working Paper.', 'Dynarski, Susan (2000). Hope for Whom? Financial Aid for the Middle Class and Its Impact on College Attendance. National Tax Journal 53:3 (September), pp. 629-66 1.', 'Dynarski, Susan (2002). The Behavioral and Distributional Implications of Aid for College. American Economic Review (May).', 'Dynarski, Susan (2003). Does Aid Matter? Measuring the Effect of Student Aid on College Attendance and Completion. American Economic Review (March).', 'Dynarski, Susan (2004)Who Benefits from the College Saving Incentives? Income, Educational Expectations and the Value of the 529 and Coverdell. National Tax Journal (September).', 'Dynarski, Susan (2005). Loans, Liquidity and Schooling Decisions. Mimeo, Harvard University.', 'Dynarski, Susan (2008). Building the Stock of College-Educated Labor. Journal of Human Resources (Summer).', 'Dynarski, Susan and Judith Scott-Clayton (2006a). Simplify and Focus the Education Tax Incentives. Tax Notes.', 'Dynarski, Susan and Judith Scott-Clayton (2006b). The Cost of Complexity in Federal Student Aid: Lessons from Optimal Tax Theory and Behavioral Economics. National Tax Journal (June).', ""Goodman, Joshua (2008). Who merits financial aid?: Massachusetts' Adams Scholarship, Journal of Public Economics 92(10-11): 2121-2131."", 'Hansen, W. Lee (1983). The Impact of Student Financial Aid on Access. In Joseph Froomkin, ed., The Crisis in Higher Education. New York: Academy of Political Science.', 'Heller, Donald E. (1997), Student Price Response in Higher Education: An Update to Leslie and Brinkman. Journal of Higher Education 68(6).', 'Kane, Thomas J. (1995). Rising Public College Tuition and College Entry: How Well Do Public Subsidies Promote Access to College? National Bureau of Economic Research Working Paper 5164.', 'Kane, Thomas J. (2003). A Quasi-Experimental Estimate of the Impact of Financial Aid on College-Going. National Bureau of Economic Research Working Paper 9703.', 'Kane, Thomas J. (2004). Evaluating the Impact of the D.C. Tuition Assistance Grant Program. National Bureau of Economic Research Working Paper 10658.', 'Kane, Thomas J. (2007). Evaluating the Impact of the D.C. Tuition Assistance Grant Program. Journal of Human Resources 42(3): 555-5 82.', 'Kane, Thomas J. and Cecilia E. Rouse (1995). Labor Market Returns to Two- and Four-Year College. American Economic Review 85(3): 600-6 14.', 'Leslie, Larry and Paul Brinkman (1988). The Economic Value of Higher Education. New York: Macmillan.', 'Linsenmeier, David M., Harvey S. Rosen, and Cecilia Elena Rouse (2006). Financial Aid Packages and College Enrollment Decisions: An Econometric Case Study. Review of Economics and Statistics 88:1, pp. 126-145.', 'Myers, David and Allen Schirm (1999). The Impacts of Upward Bound: Final Report for Phase I of the National Evaluation. Mathematica Policy Research, Washington DC.', 'Myers, David, Rob Olsen, Neil Seftor, Julie Young and Christina Tuttle (2004). The Impacts of Regular Upward Bound: Results from the Third Follow-Up Data Collection. Mathematica Policy Research, Washington DC.', 'Oreopoulos, Philip (2007). Do dropouts drop out too soon? Wealth, health and happiness from compulsory schooling. Journal of Public Economics, 91(11-12): 2213-2229.', 'Pallais, Amanda and Sarah E. Turner (2007). Access to Elites, in Economic Inequality and Higher Education: Access, Persistence and Success, eds. Stacy Dickert-Conlin and Ross H. Rubenstein, Russell Sage Foundation, New York NY.', 'Rothstein, Jesse and Cecilia E. Rouse (2007). Constrained After College: Student Loans and Early Career Occupational Choices. National Bureau of Economic Research Working Paper 13117.', 'Scott-Clayton, Judith (2009). On Money and Motivation: A Quasi-Experimental Analysis of Financial Incentives for College Achievement. Working Paper.', 'Scrivener, Susan et al (2008). A Good Start: Two-Year Effects of a Freshman Learning Community Program at Kingsborough Community College. Manpower Development Research Corp., New York NY.', 'Scrivener, Susan and Jenny Au (2007). Enhancing Student Services at Lorain County Community College: Early Results from the Opening Doors Demonstration in Ohio. Manpower Development Research Corp., New York NY.', 'Scrivener, Susan and Michael Pih (2007). Enhancing Student Services at Owens Community College: Early Results from the Opening Doors Demonstration in Ohio. Manpower Development Research Corp., New York NY.', 'Seftor, Neil and Sarah Turner (2002). Back to School: Federal Student Aid Policy and Adult College Enrollment. Journal of Human Resources.', 'Stanley, Marcus (2003). College Education and the Mid- Century G.I. Bills. Quarterly Journal of Economics 118(2): 67 1-708.', 'Stedman, James B. (2003). Federal Pell Grant Program of the Higher Education Act: Background and Reauthorization. Congressional Research Service, Washington DC.', 'Reyes, Suzanne L. (1995). Educational Opportunities and Outcomes: The Role of the Guaranteed Student Loan. Mimeo, Harvard University.', 'Turner, Sarah. 2007. Higher education: Policies Generating the 21st Century Workforce, in Harry Holzer and Demetra Nightingale, eds., Workforce Policies for a Changing Economy. Washington, D.C.: Urban Institute Press.', 'Turner, Sarah and John Bound (2003). Closing the Gap or Widening the Divide: The Effects of the G.I. Bill and World War II on the Educational Outcomes of Black Americans. Journal of Economic History 63:1, pp. 145-177.', 'van der Klaauw, Wilbert (2002). Estimating the Effect of Financial Aid Offers on College Enrollment: A Regression-Discontinuity Approach. International Economic Review 43:4, pp. 1249-1288.']"
15389,,,
15392,,,
15393,,,
15394,,,
15398,,,
15399,,,
15400,,,
15401,,,
15404,,,
15405,,,
15406,,,
15407,,,
15409,,,
15410,,,
15411,,,
15412,,,
15416,,,
15421,,,
15422,,,
15423,,,
15425,,,
15427,,,
15428,,,
15430,,,
15433,,,
15434,,,
15437,,,
15441,,,
15442,,,
15443,,,
15444,,,
15446,,,
15447,,,
15450,,,
15452,,,
15453,,,
15454,,,
15455,,,
15460,,,
15461,,,
15463,,,
15470,,,
15472,,,
15473,,,
15475,,,
15477,,,
15478,,,
15480,,,
15481,,,
15483,,,
15486,,,
15489,,,
15491,,,
15492,,,
15494,,,
15495,,,
15503,,,
15504,,,
15509,,,
15511,,,
15517,,,
15518,,,
15519,,,
15523,,,
15527,,,
15531,,,
15535,,,
15537,,,
15538,,,
15540,,,
15543,,,
15544,,,
15546,,,
15547,,,
15549,,,
15550,,,
15552,,,
15553,,,
15555,,,
15558,,,
15559,,,
15561,,,
15562,,,
15563,,,
15565,,,
15566,,,
15570,,,
15572,,,
15578,,,
15579,,,
15582,,,
15587,,,
15588,,,
15590,,,
15592,,,
15593,,,
15596,,,
15598,,,
15599,,,
15601,,,
15602,,,
15606,,,
15607,,,
15611,,,
15612,,,
15613,,,
15616,,,
15617,,,
15618,,,
15619,,,
15621,,,
15622,,,
15627,,,
15631,,,
15633,,,
15634,,,
15635,,,
15636,,,
15642,,,
15644,,,
15646,,,
15647,,,
15649,,,
15650,,,
15651,,,
15652,,,
15653,,,
15657,,,
15659,,,
15660,,,
15661,,,
15663,,,
15665,,,
15666,,,
15668,,,
15669,,,
15673,,,
15674,,,
15675,,,
15678,,,
15679,,,
15683,,,
15684,,,
15686,,,
15688,,,
15691,,,
15693,,,
15696,,,
15697,,,
15698,,,
15700,,,
15705,,,
15707,,,
15709,,,
15711,,,
15713,,,
15717,,,
15719,,,
15721,,,
15722,,,
15723,,,
15724,,,
15726,,,
15728,,,
15730,,,
15731,,,
15732,43.0,20.0,"['Adams, J. 1990. Fundamental Stocks of Knowledge and Productivity Growth. Journal of Political Economy 98: 673-702.', 'Aghion, Philippe, M. Dewatripont, Jeremy Stein. 2008. Academic Freedom, PrivateSector Focus, and the Process of Innovation. Rand Journal of Economics, 39(3): 617-635.', 'Arrow, Kenneth. 1962. Economic Welfare and the Allocation of Resources for Invention, in The Rate and Direction of Inventive Activity edited by Richard Nelson, 609-625. Princeton: Princeton University Press. Association of University Technology Managers, various years. Licensing Survey.', 'Azoulay, Pierre, Waverly Ding and Toby Stuart. 2007. The Determinants of Faculty Patenting Behavior: Demographics or Opportunities? Journal of Economic Behavior & Organization 63, 599-623.', '___________. 2009. The Impact of Academic Patenting on the Rate, Quality, and Direction of (Public) Research Output. The Journal of Industrial Economics 58(4), 637-676.', 'Beath, J., Owen, R., Poyago-Theotoky, J., Ulph, D., 2003. Optimal Incentives for Income-generation Within Universities. International Journal of Industrial Organization 21, 1301-1322.', 'Belonzon, Sharon and Mark Schankerman. 2009. The Impact of Private Ownership, In28 centives and Local Development Objectives on University Technology Transfer Performance. The Journal of Law and Economics, forthcoming.', 'Blume-Kohout, M.E., K. Kumar, and N. Sood. 2009. Federal Life Sciences Funding and University R&D. Cambridge MA: National Bureau of Economic Research Working Paper 15146.', 'Cohen, Wesley M., Richard Florida, L. Randazzese, John Walsh. 1998. Industry and the Academy: Uneasy Partners in the Cause of Technological Advance. The Brookings Institution, Washington, D.C. . Connolly, L. 1997. Does External Funding of Academic Research Crowd Out Institutional Support? Journal of Public Economics 64, 389-406.', 'Crespi, Gustavo A., Aldo Geuna and Bart Verspagen. 2006. University IPRs and knowledge transfer. Is the IPR ownership model more eï¬\x83cient? SPRU Science and Technology Policy Research Paper 154.', 'David, Paul A. and Bronwyn Hall. 2000. Heart of Darkness: Modeling Public-private Funding Interatctions Inside the R&D Black Box. Research Policy 29, 1165-1183.', 'David, Paul A., Bronwyn Hall and Andrew Toole. 2000. Is Public R&D a Complement or Substitute for Private R&D? A Review of the Econometric Evidence. Research Policy 29, 497-529 DeBondt, Raymond, 1997. Spillovers and Innovative Activity. International Journal of Industrial Organization 15(1): 1-28.', 'Dechenaux, Emmanuel, Jerry Thursby, and Marie Thursby. 2009. Inventor Moral Hazard in University Licensing: The Role of Contracts. Research Policy, forthcoming.', 'Friedman, James W., 1977, Oligopoly and the Theory of Games, North-Holland, Amsterdam.', 'Geuna, A., L. Nesta. 2006. University Patenting and its Eï¬\x80ects on Academic Research: The Emerging European Evidence. Research Policy, 35, 790-807.', 'Hall, B. H., Adam Jaï¬\x80e, Manuel Trajtenberg. 2001. The NBER Patent Citations Data File: Lessons, Insights and Methodological Tools. NBER working paper series.', 'Henderson, R., Jaï¬\x80e, A. B., Trajtenberg, M., 1998. Universities as a Source of Commercial Technology: A Detailed Analysis of University Patenting 1965- 1988. The Review of Economics and Statistics, 119-127.', 'Jaï¬\x80e, A. B., 1989. Real eï¬\x80ects of academic research. American Economic Review, 79(5), 957-970.', 'Jaï¬\x80e, A. B., Manuel Trajtenberg, and Rebecca Henderson. 1993. Geographic Localization of Knowledge Spillovers as Evidenced by Patent Citations. Quarterly Journal of Economics, 577-598.', 'Jensen, R. and M.Thursby, 2001. Proofs and Prototypes for Sale: The Licensing of University Inventions. American Economic Review, 91, 240-259.', '___________, 2004. Patent Licensing and the Research University.Cambridge MA: National Bureau of Economic Research Working Paper 10758.', 'Jensen, R., J.Thursby, and M.Thursby. 2003. The Disclosure and Licensing of University Inventions. International Journal of Industrial Organization 21, 1271-1300.', 'Lacetera, N. 2009. Diï¬\x80erent Missions and Commitment Power in R&D Organizations: Theory and Evidence on Industry/University Relations. Organization Science 20:3, 565-582.', 'Lach, S. and M.Schankerman. 2008. Incentives and Invention in Universities. RAND Journal of Economics 39(2): 403-433.', 'Mansfield, Edwin, 1995. Academic Research Underlying Industrial Innovations: Sources, Characteristics, and Financing. The Review of Economics and Statistics 77, 55-65.', 'Mowery, David C, and David J. Teece. 1996. Strategic Alliances and Industrial Research in Richard Rosenbloom and William Spencer, eds, Engines of Innovation. Harvard Business School Press: Boston MA.', 'Goldberger, B. Maher and P. Flattau (eds.), Washington, D.C.: National Academy Press. National Science Board. 2008. Research and Development: Essential Foundation for U.S. Competitiveness in a Global Economy. Washington D.C.: National Academy Press.', '____________, 1996. The Roles of Universities in the Advance of Industrial Technology, in Richard Rosenbloom and William Spencer, eds, Engines of Innovation. Harvard Business School Press: Boston MA.', 'Saragossi, S. and B.van Pottelsberghe de la Potterie. 2003. What Patent Data Reveal about Universities: the Case of Belgium. Journal of Technology Transfer, 28, 47-51.', 'Stephan, Paula. 1996. The Economics of Science. Journal of Economic Literature, 34, 1199-1235.', 'Thompson, Tyler B. 2003. An Industry Perspective on Intellectual Property from Sponsored Research, Research Management Review 13 (2), 1-9.', 'Thursby, Jerry G. and Thursby, Marie C. 2006. Where is the New Science in Corporate R&D? Science 314, 1547.', '____________. 2007. University Licensing, Oxford Review of Economic Policy, 23:4, 620-639.', '____________, 2008. Knowledge Creation and Diï¬\x80usion of Public Science with Intellectual Property Rights, Intellectual Property Rights and Technical Change, Frontiers in Economics, Vol. 2, edited by Keith Maskus, Elsevier.', '_____________. 2009a. Faculty Participation in Licensing: Implications for Research. Research Policy, forthcoming.', '____________. 2009b. University Licensing: Harnessing of Tarnishing Faculty Research? Innovation Policy and the Economy, forthcoming.', 'Thursby, Marie, Jerry Thursby, and Swasti Gupta-Mukherjee. 2007. Are There Real Eï¬\x80ects of Academic Entrepreneurship: A Life Cycle View, Journal of Economic Behavior and Organization, Vol. 63, 577-598.', 'Trajtenberg, Manuel., Jaï¬\x80e, Adam and Henderson, Rebecca. 1997. ""University versus Corporate Patents: A Window on the Basicness of Invention,"" Economics of Innovation and New Technology 5 (1), 19-50.', 'Trajtenberg, Manuel, Gil Shiï¬\x80, and Ran Melamed. 2006, The â\x80\x9cNames Gameâ\x80\x9d: Harnessing Inventorsâ\x80\x99 Patent Data for Economic Research, National Bureau of Economic Research, Cambridge, MA, pp. 75.', 'Zucker, Lynne, Michael Darby, Maryanne Brewer, 1998. Intellectual Capital and the Birth of U.S. Biotechnology Enterprises. American Economic Review 88, 290-306. A Appendix A.1 Existence in the Second-Stage Game Assume the firm allocates a fixed amount Bf > 0 to R&D in a given period, so c â\x88\x88 [0, Bf /M]. Lemma 1 Consider the strategic form game with the researcher and firm as the players, whose strategies are t â\x88\x88 [0, M] and c â\x88\x88 [0, Bf /M], and payoï¬\x80 functions are defined by (2) and (4). Also assume each playerâ\x80\x99s payoï¬\x80 function is continuous and strictly quasi-concave in its own strategy, given any strategy choices by the other players. Then this game has a Nash equilibrium (tâ\x88\x97 (G, F), câ\x88\x97 (G, F)).', 'B Method of Identifying Faculty Patents We started with the names of every scientist and engineer in PhD granting departments at Cornell, Georgia Institute of Technology, Massachusetts Institute of Technology, Purdue, Stanford, Texas A & M, Pennsylvania, and Wisconsin reported in the National Research Councilâ\x80\x99s (1995) survey of PhD granting departments in the US. The list is for faculty in residence in 1993. The names were compared to inventor names on US patents granted between 1993 and 1999. Once names had been paired we used a multi-staged name screening process to insure that the faculty member and the inventor are the same. The first step was to check the distance between the zip code of the university and the zip code of the city of residence of the inventor. If the distance was more than 50 miles the patent was removed from the database. The average zip code distance in the final data is less than 7 miles.', 'We then used the surname data from the 1990 Census to evaluate the incidence of each name. At this point we used various filters to eliminate common names. The filter was least dense when we had a match on first, middle and last name for the university faculty listing and the name on the patent. The filter was most dense when we could only match a last name and first initial. About 10% of the matches are eliminated because of common names.', 'From the NRC survey we know that a faculty member is at a respective university in 1993 (the year of the survey). Our procedure for verifying institutional aï¬\x83liation for inventors on applications filed in years other than 1993 was the following. If the assignment was to the inventorâ\x80\x99s 1993 university we assumed the inventor was with the university. If the assignment was not to that university, we used a combination of web searches and the faculty listing in the National Faculty Directory to verify aï¬\x83liation. If we determined that a faculty member was on the faculty in any year after 1993 we assumed she was on the faculty in the intervening years between 1993 and the latter year. If we could not verify faculty aï¬\x83liation for the patent application year the patent was dropped.']"
15733,,,
15739,,,
15741,,,
15742,,,
15747,,,
15749,,,
15751,,,
15752,,,
15754,,,
15755,,,
15757,,,
15758,,,
15760,,,
15762,,,
15764,,,
15767,,,
15768,,,
15769,,,
15770,,,
15772,,,
15774,,,
15775,,,
15777,,,
15782,,,
15784,,,
15789,,,
15791,,,
15793,,,
15797,,,
15798,,,
15805,,,
15809,,,
15810,,,
15813,,,
15814,,,
15815,,,
15816,,,
15817,,,
15820,,,
15826,,,
15829,,,
15830,,,
15832,,,
15834,,,
15835,,,
15836,,,
15838,,,
15840,,,
15842,,,
15843,,,
15847,,,
15850,,,
15852,,,
15853,,,
15857,,,
15859,,,
15860,,,
15864,,,
15865,,,
15866,,,
15869,,,
15870,,,
15871,,,
15873,,,
15875,,,
15876,,,
15877,,,
15881,,,
15885,,,
15886,,,
15889,,,
15890,,,
15894,,,
15896,,,
15898,,,
15901,,,
15902,,,
15909,,,
15912,,,
15913,,,
15915,,,
15916,,,
15917,,,
15922,,,
15929,,,
15931,,,
15932,,,
15933,,,
15943,,,
15945,,,
15946,,,
15948,,,
15949,,,
15952,,,
15955,,,
15956,,,
15957,,,
15958,,,
15960,,,
15963,,,
15966,,,
15967,,,
15969,,,
15972,,,
15978,,,
15981,,,
15982,,,
15986,,,
15987,,,
15989,,,
15991,,,
15994,,,
15996,,,
15999,,,
16001,,,
16002,,,
16003,,,
16004,,,
16005,,,
16007,,,
16008,,,
16011,,,
16016,,,
16018,,,
16020,,,
16021,,,
16022,,,
16023,,,
16025,,,
16026,,,
16036,,,
16037,,,
16039,,,
16040,,,
16042,,,
16043,,,
16044,,,
16045,,,
16047,,,
16052,,,
16053,,,
16054,,,
16055,,,
16056,,,
16057,,,
16058,,,
16061,,,
16062,,,
16065,,,
16067,,,
16069,,,
16070,,,
16071,,,
